,Len,Indices
392,10,"[1818, 9515, 20135, 42910, 70529, 77005, 97710, 113543, 127207, 128111]"
393,4,"[15815, 33976, 46596, 77973]"
394,9,"[4900, 20436, 75314, 94347, 94814, 109013, 114408, 114841, 120750]"
395,4,"[14641, 57478, 78129, 93167]"
396,6,"[44279, 63815, 82850, 102846, 113452, 128596]"
397,7,"[5188, 16311, 20599, 26759, 49438, 71500, 75333]"
398,11,"[34433, 50587, 50681, 54190, 59450, 61688, 77335, 79962, 99569, 107098, 116533]"
399,10,"[35175, 38814, 46152, 67063, 78044, 85553, 104709, 123191, 124932, 132158]"
400,7,"[9923, 13424, 34833, 40048, 92892, 97669, 100112]"
401,17,"[13870, 30106, 39063, 41112, 51798, 66534, 73614, 90408, 95722, 96118, 108680, 114624, 123302, 123407, 124389, 124929, 128826]"
402,2,"[14316, 28718]"
403,10,"[2526, 15802, 33170, 44128, 45619, 47130, 48206, 54110, 94014, 107837]"
404,4,"[8298, 40799, 89514, 104521]"
405,5,"[113, 83362, 99962, 99972, 118682]"
406,6,"[19790, 41594, 43427, 79012, 108442, 121287]"
407,10,"[55417, 69339, 70907, 72864, 85415, 87172, 97435, 118692, 125453, 132046]"
408,12,"[14367, 19839, 29132, 40391, 62382, 68562, 97523, 101247, 103589, 113556, 119295, 124855]"
409,10,"[21479, 35779, 50727, 69018, 76161, 76902, 83036, 83653, 126821, 127151]"
410,8,"[28728, 30732, 41124, 63070, 72934, 87906, 92469, 93604]"
411,4,"[18121, 25022, 52644, 67654]"
412,13,"[2213, 42586, 46032, 46155, 49480, 49518, 76308, 77858, 85405, 97452, 111654, 124285, 129866]"
413,8,"[13670, 35913, 59880, 64250, 65684, 83321, 85905, 120211]"
414,6,"[11899, 16494, 27053, 43530, 61494, 79978]"
415,5,"[29733, 61693, 79964, 80154, 125600]"
416,19,"[5688, 7301, 12066, 20916, 43869, 48362, 48577, 56823, 65543, 67130, 68174, 68222, 72697, 81118, 87966, 107250, 110201, 114138, 132788]"
417,11,"[1441, 4769, 28623, 38467, 40640, 68083, 75217, 84382, 104019, 105146, 129181]"
418,3,"[30525, 93859, 106128]"
419,4,"[75757, 95239, 105794, 117512]"
420,4,"[37644, 54244, 113132, 128800]"
421,9,"[10139, 70732, 79292, 83797, 94804, 109769, 128075, 130451, 132596]"
422,8,"[37298, 53167, 55874, 82917, 95232, 102963, 109764, 115902]"
423,5,"[12209, 48441, 49036, 71126, 133276]"
424,8,"[26970, 63007, 72592, 77806, 93353, 101490, 109132, 112334]"
425,10,"[1359, 4045, 24166, 26166, 42793, 67524, 77840, 87089, 101985, 130761]"
426,7,"[3887, 10546, 17105, 49252, 80554, 127822, 131335]"
427,4,"[33427, 59265, 63416, 102185]"
428,4,"[53471, 81852, 94890, 117398]"
429,4,"[40227, 43713, 44454, 68406]"
430,7,"[5466, 5849, 19876, 63846, 69224, 82888, 104999]"
431,9,"[1472, 12282, 28171, 35402, 67216, 70696, 100482, 104162, 119378]"
432,5,"[24896, 39307, 47916, 63926, 122382]"
433,13,"[10150, 19614, 24819, 25290, 85074, 85348, 106062, 108460, 112816, 114218, 121258, 124642, 131053]"
434,13,"[21842, 48894, 60627, 62059, 72446, 76627, 83745, 92023, 96122, 105584, 111236, 115310, 119145]"
435,4,"[35387, 46280, 101743, 102896]"
436,3,"[28401, 89559, 96042]"
437,4,"[7075, 100283, 115813, 125744]"
438,3,"[39273, 98651, 102900]"
439,12,"[1199, 6618, 17641, 24307, 39162, 100904, 107104, 107237, 109413, 127505, 129629, 130728]"
440,4,"[16297, 61569, 69726, 89267]"
441,12,"[15135, 16102, 16969, 40630, 53837, 62409, 80690, 83234, 98276, 112622, 118916, 121519]"
442,12,"[3417, 14600, 33241, 33716, 36847, 46281, 46304, 59895, 66880, 89876, 106872, 130590]"
443,4,"[22631, 36041, 111807, 120385]"
444,5,"[44261, 82625, 97953, 102543, 113359]"
445,4,"[9808, 32422, 32886, 47041]"
446,9,"[32564, 45137, 50134, 56909, 60382, 66933, 73394, 97056, 126488]"
447,4,"[10761, 12706, 74200, 117690]"
448,4,"[10308, 30861, 93289, 115232]"
449,14,"[8401, 22100, 41565, 44491, 47903, 48687, 84627, 90502, 114018, 115979, 128820, 131659, 131836, 132943]"
450,8,"[2351, 11085, 25504, 32721, 36939, 75683, 123729, 132257]"
451,12,"[8621, 34740, 48996, 49739, 49848, 56405, 71080, 102248, 118766, 119268, 127916, 133213]"
452,5,"[8572, 13797, 47610, 57976, 131910]"
453,6,"[11013, 39291, 47342, 74542, 89212, 92467]"
454,4,"[19781, 29504, 113442, 113857]"
455,7,"[3560, 8041, 12798, 56004, 107184, 108396, 127272]"
456,8,"[20410, 22835, 35889, 51372, 61470, 66313, 99247, 128015]"
457,6,"[15115, 53729, 68723, 88296, 111923, 121789]"
458,6,"[55456, 79422, 90187, 115114, 128871, 131894]"
459,3,"[7692, 71808, 105035]"
460,15,"[18003, 18241, 23854, 37882, 48778, 54273, 54718, 54971, 62256, 69403, 81705, 88954, 106943, 119433, 122221]"
461,3,"[55922, 114793, 131173]"
462,5,"[6915, 11022, 45764, 46995, 70300]"
463,6,"[13465, 14020, 27021, 37710, 77516, 122020]"
464,5,"[47244, 56623, 76493, 108372, 127699]"
465,3,"[48614, 51342, 129690]"
466,4,"[15563, 21780, 98646, 104808]"
467,6,"[37060, 47004, 67451, 87000, 121342, 131273]"
468,6,"[9709, 92679, 101152, 112893, 116649, 131563]"
469,13,"[600, 11473, 30785, 42643, 57121, 74725, 74944, 84031, 89374, 94248, 94779, 95097, 130944]"
470,12,"[1078, 20952, 50175, 65576, 70820, 71040, 84671, 90543, 99614, 105928, 114030, 115931]"
471,4,"[1476, 30322, 47548, 65266]"
472,5,"[28315, 28956, 80782, 100453, 102351]"
473,5,"[1822, 26927, 42911, 85035, 111286]"
474,4,"[4698, 56455, 68101, 91679]"
475,4,"[20796, 34752, 36508, 130593]"
476,9,"[6633, 53689, 73951, 77861, 83760, 107423, 109610, 109922, 126907]"
477,10,"[33133, 33380, 34117, 41707, 43862, 44482, 60636, 114066, 128198, 128809]"
478,7,"[37728, 40128, 54433, 86272, 108880, 114560, 120474]"
479,6,"[29772, 66092, 77977, 97562, 125280, 132431]"
480,9,"[3460, 39814, 61221, 86480, 93406, 108551, 114641, 116975, 127400]"
481,5,"[2680, 13878, 34550, 50840, 78335]"
482,4,"[31249, 50972, 52115, 121679]"
483,6,"[57041, 66623, 110665, 112013, 116614, 128952]"
484,4,"[15400, 25963, 57469, 92760]"
485,6,"[23849, 32305, 46807, 61957, 130619, 131089]"
486,4,"[24931, 45585, 47658, 70917]"
487,6,"[24153, 25097, 56800, 72642, 107259, 130545]"
488,7,"[6890, 17812, 24633, 39929, 55964, 96100, 116116]"
489,6,"[3813, 47136, 66457, 104307, 114481, 131511]"
490,4,"[30640, 61786, 97029, 104195]"
491,4,"[8006, 11412, 39441, 108369]"
492,14,"[102, 11830, 21935, 54211, 62320, 64270, 69260, 74370, 79449, 88819, 118622, 118763, 120302, 120951]"
493,13,"[1126, 23394, 30758, 38084, 41030, 53416, 58503, 70688, 73962, 75150, 84363, 123528, 125474]"
494,11,"[9750, 18476, 25994, 42792, 49047, 62562, 74014, 75994, 93578, 101597, 103419]"
495,3,"[33769, 64121, 122533]"
496,6,"[19378, 45733, 102424, 105044, 117788, 129557]"
497,4,"[19267, 41255, 102337, 103042]"
498,7,"[8289, 28143, 42660, 47645, 72385, 89670, 127743]"
499,5,"[34502, 43885, 57457, 106994, 107527]"
500,7,"[10358, 23582, 51650, 59624, 68595, 70674, 128048]"
501,7,"[4798, 31611, 41444, 41491, 44832, 80911, 129190]"
502,6,"[45543, 57224, 92814, 92830, 117364, 129877]"
503,6,"[18898, 33323, 41937, 43757, 83718, 128078]"
504,5,"[25863, 38726, 93103, 109600, 123076]"
505,3,"[85245, 119971, 120724]"
506,2,"[25945, 52885]"
507,6,"[5936, 18702, 48871, 88389, 102904, 118368]"
508,3,"[65669, 104461, 128256]"
509,17,"[2917, 10721, 11265, 14492, 23336, 45621, 49584, 69981, 79895, 81488, 97580, 119206, 119446, 122217, 130189, 130946, 131120]"
510,8,"[2070, 21325, 50478, 65498, 84980, 104349, 125039, 126286]"
511,3,"[8105, 21920, 28531]"
512,7,"[5678, 17844, 18368, 24378, 43854, 62595, 126122]"
513,5,"[32621, 45205, 80729, 86192, 130386]"
514,4,"[24218, 40483, 75194, 124940]"
515,5,"[2595, 10874, 32622, 93434, 107631]"
516,2,"[132495, 132674]"
517,5,"[2406, 9465, 66003, 72908, 92441]"
518,4,"[2826, 15992, 22217, 127486]"
519,4,"[2576, 13879, 35233, 127418]"
520,9,"[1130, 8902, 27353, 34574, 42576, 86807, 91911, 100865, 120499]"
521,7,"[15061, 40789, 40808, 60753, 66649, 72704, 124198]"
522,4,"[11685, 19676, 26844, 63730]"
523,9,"[3041, 15365, 24588, 29826, 33712, 38742, 41954, 57865, 115874]"
524,6,"[8294, 17893, 54353, 83081, 86949, 126511]"
525,16,"[985, 9943, 14418, 26876, 38956, 42647, 46157, 59456, 68440, 69351, 74299, 77907, 81905, 109639, 119352, 130941]"
526,9,"[26622, 26677, 37667, 58918, 82431, 91642, 106039, 111018, 120832]"
527,4,"[19552, 42151, 44960, 129316]"
528,7,"[8959, 28508, 29549, 62871, 64888, 64933, 111797]"
529,6,"[11481, 22807, 60556, 85718, 86252, 110382]"
530,6,"[28696, 81916, 110174, 110339, 113432, 122480]"
531,12,"[22347, 25537, 27823, 43253, 61277, 61862, 98470, 98957, 99130, 99870, 113296, 127565]"
532,8,"[7349, 16121, 29843, 38230, 50644, 54559, 65150, 104116]"
533,22,"[4223, 4449, 10625, 14255, 14309, 33923, 46770, 52844, 64172, 67764, 67765, 74052, 87198, 87333, 87719, 92434, 97271, 97801, 108117, 113619, 121439, 131030]"
534,4,"[46030, 68414, 68459, 115140]"
535,3,"[45187, 98762, 112099]"
536,13,"[1154, 27397, 29359, 36202, 53727, 74087, 79878, 87121, 111636, 111775, 121199, 130127, 130452]"
537,6,"[11208, 88369, 94194, 116222, 119780, 132900]"
538,6,"[53430, 76724, 89930, 90793, 109953, 131473]"
539,8,"[22214, 33317, 43074, 44956, 90027, 114836, 117321, 125376]"
540,5,"[5463, 60447, 105606, 118853, 121817]"
541,3,"[68584, 79329, 98926]"
542,4,"[30158, 81907, 100418, 126146]"
543,9,"[1550, 7329, 18251, 28627, 39523, 68883, 101374, 108583, 131835]"
544,4,"[1443, 29638, 29661, 84585]"
545,8,"[1368, 21382, 22483, 27821, 48946, 79715, 90632, 112650]"
546,4,"[39886, 46250, 63109, 72400]"
547,5,"[6073, 97387, 97673, 111638, 132959]"
548,10,"[6477, 48393, 49111, 72377, 77099, 95256, 99968, 110950, 121768, 132678]"
549,5,"[24814, 93863, 94843, 113118, 117052]"
550,4,"[15334, 16850, 61918, 98407]"
551,4,"[12185, 28995, 72158, 104267]"
552,9,"[19097, 21504, 34438, 46040, 46525, 55153, 67435, 71718, 84824]"
553,3,"[64179, 103289, 107394]"
554,5,"[34796, 43561, 46750, 72804, 109949]"
555,4,"[42508, 47366, 65741, 92375]"
556,9,"[9842, 12809, 14797, 50169, 50334, 68983, 75193, 103979, 110636]"
557,5,"[47357, 60632, 104240, 109428, 112106]"
558,13,"[10905, 16419, 22196, 34172, 34217, 47375, 53275, 55169, 93446, 94027, 98751, 129042, 132170]"
559,4,"[29116, 56540, 91795, 113451]"
560,8,"[3044, 25643, 46329, 84963, 85530, 105323, 106374, 109616]"
561,3,"[51552, 91496, 107498]"
562,13,"[4490, 7939, 20627, 38297, 40870, 49308, 55856, 56374, 64434, 83663, 88370, 98890, 113019]"
563,7,"[26486, 32964, 41779, 61681, 77706, 79955, 106460]"
564,5,"[2154, 2181, 24985, 43013, 75223]"
565,8,"[7490, 41503, 43114, 43443, 99703, 100532, 114046, 114958]"
566,4,"[41810, 51070, 79742, 126156]"
567,6,"[13715, 44031, 47088, 48135, 66088, 94869]"
568,4,"[6748, 70135, 70656, 114699]"
569,5,"[18128, 25835, 28589, 73088, 92634]"
570,11,"[3847, 8748, 9265, 19673, 35646, 59334, 92252, 95885, 102681, 108253, 116362]"
571,5,"[12044, 51105, 90261, 114391, 127379]"
572,4,"[4638, 39281, 74438, 107695]"
573,6,"[7004, 21598, 70402, 89944, 104610, 122345]"
574,5,"[46079, 60968, 93830, 98506, 108811]"
575,6,"[4980, 6607, 20748, 47977, 104500, 118272]"
576,7,"[60035, 73185, 73368, 73484, 80884, 110811, 117590]"
577,9,"[9665, 40780, 50457, 65511, 85007, 98621, 98897, 121488, 125218]"
578,8,"[23848, 35136, 36744, 37359, 66588, 66631, 86181, 96899]"
579,9,"[18036, 72380, 73694, 86630, 103223, 103922, 112403, 125826, 128814]"
580,4,"[98, 42443, 60344, 77919]"
581,6,"[8782, 24924, 60953, 62169, 70526, 132325]"
582,6,"[32701, 36290, 97621, 108936, 110457, 118257]"
583,6,"[4120, 52931, 57838, 76942, 93785, 102780]"
584,3,"[18814, 73809, 75730]"
585,8,"[17573, 41178, 41539, 57978, 80122, 81082, 99757, 105968]"
586,6,"[3111, 44421, 87412, 102521, 112003, 128342]"
587,6,"[14257, 20965, 114184, 118185, 129571, 132462]"
588,6,"[3324, 22202, 37133, 52634, 86355, 121465]"
589,5,"[10961, 81649, 101301, 110309, 110310]"
590,7,"[2540, 74793, 81117, 86865, 94316, 115364, 120853]"
591,5,"[21040, 23061, 91416, 98761, 118663]"
592,6,"[25747, 57024, 72030, 73629, 102964, 103761]"
593,4,"[22607, 36401, 52379, 65611]"
594,5,"[47657, 70112, 90178, 115681, 131699]"
595,4,"[5664, 13139, 48507, 76679]"
596,12,"[4965, 7722, 13023, 14241, 21337, 56876, 60096, 70895, 77526, 98188, 99524, 129075]"
597,7,"[8494, 80221, 94967, 103758, 112464, 129104, 130962]"
598,6,"[52, 14261, 42103, 44954, 47932, 108989]"
599,4,"[37802, 38483, 43601, 89263]"
600,6,"[1556, 16894, 80339, 114057, 118421, 126283]"
601,2,"[73148, 130658]"
602,15,"[11271, 14095, 17040, 17815, 43374, 43412, 45435, 45889, 52414, 77169, 103158, 103960, 106285, 124376, 127688]"
603,5,"[7909, 90882, 98782, 109403, 112105]"
604,7,"[47132, 54946, 68855, 77729, 88436, 122648, 128947]"
605,10,"[42841, 48007, 56441, 67838, 70975, 78600, 93893, 98752, 121464, 130602]"
606,10,"[9413, 15042, 21653, 35534, 40601, 50892, 56928, 93252, 104847, 130134]"
607,15,"[15220, 18217, 34240, 41716, 46469, 56422, 56470, 72059, 81679, 90804, 91627, 100206, 103203, 116083, 116354]"
608,6,"[41023, 67538, 92316, 95846, 127992, 130693]"
609,5,"[7940, 19956, 46474, 59305, 125551]"
610,7,"[15032, 45838, 51863, 66918, 98100, 113631, 121159]"
611,7,"[31768, 35886, 48435, 78364, 90942, 127516, 129202]"
612,3,"[102333, 108859, 110877]"
613,4,"[23072, 106148, 117136, 124282]"
614,4,"[9913, 104062, 123744, 126611]"
615,3,"[41884, 111110, 126234]"
616,4,"[24138, 25973, 57490, 109807]"
617,6,"[35228, 59668, 64515, 76889, 83696, 105417]"
618,4,"[30801, 41075, 51502, 68532]"
619,6,"[7525, 25316, 26799, 45980, 64723, 127785]"
620,6,"[10059, 11763, 60895, 84965, 123933, 131259]"
621,8,"[6, 11014, 32822, 56764, 86514, 93856, 104093, 112484]"
622,9,"[10418, 14510, 16369, 41076, 50328, 67649, 78000, 87104, 107615]"
623,6,"[11768, 64332, 75226, 91906, 106828, 120238]"
624,9,"[414, 27340, 43202, 52349, 76858, 88452, 110060, 127508, 130019]"
625,7,"[11965, 39595, 53077, 75447, 79686, 87657, 125450]"
626,2,"[43272, 114248]"
627,9,"[5612, 12257, 16532, 28136, 39675, 53953, 57504, 106399, 132859]"
628,11,"[14252, 24835, 50182, 79013, 98613, 107333, 118183, 120011, 123758, 132139, 132436]"
629,25,"[1552, 2277, 6133, 12722, 17007, 18954, 20002, 21603, 32415, 51168, 54477, 57179, 68517, 85449, 88218, 91845, 92456, 92937, 104620, 109956, 116405, 119124, 129776, 131295, 133111]"
630,5,"[37354, 72778, 100009, 112508, 127984]"
631,5,"[38402, 39700, 44277, 67870, 126815]"
632,2,"[64188, 125690]"
633,6,"[16027, 21637, 27902, 44097, 52914, 61397]"
634,6,"[11717, 14627, 27396, 27401, 60480, 75168]"
635,5,"[92, 12140, 49108, 84299, 124445]"
636,3,"[90846, 103586, 111561]"
637,3,"[40428, 61050, 79015]"
638,6,"[7038, 54768, 72846, 108700, 128677, 130813]"
639,16,"[29622, 30301, 44385, 47863, 55917, 65120, 67064, 81773, 84744, 87385, 90824, 101236, 116085, 116096, 119408, 122984]"
640,8,"[9780, 20088, 22112, 34602, 89976, 106858, 124504, 132969]"
641,4,"[11215, 16974, 61996, 120376]"
642,2,"[49085, 93494]"
643,5,"[9789, 26208, 45836, 73218, 130556]"
644,5,"[2654, 38080, 77528, 78472, 127440]"
645,7,"[37954, 38242, 43843, 62530, 70253, 87905, 89793]"
646,3,"[24942, 55692, 104882]"
647,3,"[10029, 38987, 46295]"
648,8,"[19057, 31083, 43098, 55589, 79200, 91520, 102087, 128315]"
649,3,"[16585, 61753, 131454]"
650,5,"[15317, 35071, 60514, 111770, 127130]"
651,4,"[47012, 62254, 93808, 131287]"
652,4,"[12660, 59204, 65930, 85483]"
653,3,"[56087, 90829, 91092]"
654,8,"[21235, 24929, 54429, 57515, 68801, 69480, 73710, 100166]"
655,4,"[22846, 49788, 75823, 103909]"
656,4,"[6037, 21933, 51303, 69421]"
657,13,"[3430, 8185, 8370, 19232, 40998, 59245, 78380, 79633, 99266, 106967, 108503, 124989, 126230]"
658,6,"[4401, 34091, 67810, 78318, 102901, 132110]"
659,8,"[19458, 20625, 35568, 49269, 49871, 56402, 65488, 115021]"
660,8,"[5471, 32820, 62529, 74467, 81216, 92245, 94013, 109185]"
661,9,"[10122, 24849, 47692, 61137, 61230, 73556, 79075, 98682, 118707]"
662,12,"[21667, 21769, 29940, 50147, 65215, 68116, 68137, 106124, 106142, 106144, 114338, 116827]"
663,6,"[45708, 61557, 70005, 106900, 107328, 121769]"
664,3,"[560, 71746, 83807]"
665,4,"[17934, 78296, 81410, 97889]"
666,4,"[9209, 18417, 92194, 119573]"
667,2,"[113125, 126851]"
668,7,"[97, 4493, 8706, 38562, 67894, 91686, 105975]"
669,10,"[22887, 36588, 60884, 67876, 80329, 80350, 109489, 111082, 112503, 129142]"
670,5,"[18583, 57167, 73193, 116670, 126184]"
671,4,"[26147, 36155, 64932, 93798]"
672,5,"[43570, 63186, 101848, 115070, 115085]"
673,4,"[6980, 16734, 110485, 127798]"
674,4,"[24128, 90567, 92909, 126366]"
675,4,"[13475, 49090, 77020, 120213]"
676,7,"[11870, 13250, 14302, 33926, 42728, 94826, 118206]"
677,6,"[1461, 22688, 32308, 61098, 78098, 98686]"
678,4,"[72989, 80969, 100656, 103776]"
679,4,"[14666, 73078, 97749, 123238]"
680,5,"[4749, 37386, 79522, 94106, 99129]"
681,9,"[36439, 44950, 63019, 76430, 88028, 90693, 95576, 109879, 120728]"
682,7,"[760, 9928, 46979, 73108, 92644, 104890, 109442]"
683,13,"[722, 2887, 6935, 10775, 32354, 46651, 49448, 72430, 80850, 112807, 119248, 123662, 129648]"
684,4,"[18533, 53024, 81982, 121545]"
685,3,"[21540, 26866, 48816]"
686,6,"[29624, 55855, 65129, 69814, 78448, 98036]"
687,9,"[2342, 20926, 28592, 61793, 68005, 77411, 96939, 101651, 119874]"
688,4,"[21223, 27572, 124044, 127693]"
689,4,"[3622, 18220, 101338, 126072]"
690,5,"[54482, 66377, 69531, 98103, 128755]"
691,3,"[90468, 103229, 126706]"
692,2,"[9556, 127874]"
693,5,"[3536, 9530, 38819, 54289, 88887]"
694,12,"[1531, 2461, 31621, 44382, 45687, 47676, 50499, 65284, 80853, 118377, 125812, 131725]"
695,7,"[8451, 16095, 49761, 54182, 69230, 103685, 128028]"
696,2,"[8779, 80379]"
697,3,"[73706, 93237, 126846]"
698,17,"[7155, 16058, 35034, 37443, 40959, 45425, 53604, 59548, 64368, 74117, 80747, 88397, 88836, 100836, 109695, 113852, 115262]"
699,4,"[36599, 64980, 111892, 120473]"
700,5,"[11940, 23952, 72682, 75422, 94718]"
701,17,"[7666, 24935, 38213, 38461, 43549, 54192, 64151, 69811, 83213, 88802, 99934, 102305, 103402, 106034, 118956, 120189, 122575]"
702,4,"[57654, 77865, 111707, 113812]"
703,2,"[20099, 103697]"
704,11,"[15491, 21648, 25749, 33895, 47962, 57186, 64969, 82454, 102267, 118170, 123299]"
705,5,"[9999, 10781, 21211, 91418, 116753]"
706,5,"[39083, 61615, 73279, 73670, 104686]"
707,5,"[12509, 22144, 46344, 80586, 102669]"
708,4,"[15601, 55500, 70713, 98693]"
709,4,"[19947, 33450, 42274, 76372]"
710,9,"[8318, 23689, 24239, 34646, 52347, 81541, 86928, 101206, 130022]"
711,4,"[22092, 40754, 51557, 98565]"
712,4,"[6757, 10594, 51773, 104412]"
713,6,"[11823, 35238, 79234, 98835, 127777, 133225]"
714,4,"[1613, 97676, 124897, 132172]"
715,6,"[2674, 19999, 47286, 64538, 104165, 119987]"
716,5,"[3567, 13572, 44427, 57270, 86584]"
717,7,"[43845, 44065, 56552, 80310, 125653, 128156, 132610]"
718,5,"[21128, 22572, 50112, 68742, 105610]"
719,3,"[16091, 46562, 118815]"
720,5,"[15094, 21739, 46592, 85657, 129943]"
721,7,"[2563, 39647, 89367, 106317, 112560, 112799, 119700]"
722,10,"[9235, 15191, 25391, 33213, 34226, 40488, 78236, 79677, 102660, 128977]"
723,4,"[26807, 37257, 94839, 123842]"
724,3,"[18361, 53389, 85716]"
725,8,"[61039, 61071, 79042, 98645, 102607, 115572, 124331, 126743]"
726,6,"[35178, 38869, 42936, 81645, 92663, 100318]"
727,2,"[35648, 55870]"
728,3,"[11257, 84187, 127839]"
729,4,"[28820, 61949, 82215, 100025]"
730,4,"[15421, 43817, 57148, 92698]"
731,4,"[27366, 38683, 111692, 123019]"
732,8,"[38514, 48838, 71170, 80291, 91532, 94954, 122574, 132623]"
733,6,"[7507, 8039, 11894, 70948, 94136, 123751]"
734,10,"[3781, 43409, 44887, 48460, 59066, 80679, 81127, 116876, 127685, 129287]"
735,8,"[26947, 64995, 68508, 73950, 110678, 115160, 120483, 130046]"
736,8,"[16985, 54282, 59301, 82945, 100093, 109067, 112833, 121902]"
737,3,"[5108, 37399, 110482]"
738,11,"[39621, 42520, 54996, 59264, 70057, 76307, 83592, 93933, 107074, 108581, 122081]"
739,3,"[27855, 49153, 112194]"
740,3,"[9460, 126157, 127819]"
741,7,"[5861, 51554, 96837, 98908, 102486, 113139, 124633]"
742,30,"[6865, 12975, 21583, 21994, 23969, 24093, 24124, 33245, 41889, 42023, 45571, 45916, 46311, 50556, 51749, 59429, 60306, 66829, 70238, 72096, 74821, 77872, 86390, 101925, 102186, 116346, 120008, 121307, 126358, 132904]"
743,8,"[24434, 41230, 48134, 50355, 60646, 107075, 112608, 114759]"
744,12,"[316, 7906, 22590, 26188, 27289, 43484, 100641, 110266, 119290, 122636, 122637, 127847]"
745,5,"[20151, 27600, 29221, 83073, 84598]"
746,4,"[45455, 45656, 129792, 129996]"
747,5,"[25029, 44439, 47964, 76128, 114014]"
748,9,"[9717, 13930, 16214, 18711, 21449, 41175, 77429, 89836, 128773]"
749,8,"[5577, 13348, 23470, 45281, 76651, 109779, 109994, 124480]"
750,5,"[80321, 109142, 109470, 112313, 120747]"
751,13,"[8837, 35770, 41100, 55941, 78746, 85129, 90898, 93563, 98351, 103055, 114162, 116947, 128549]"
752,4,"[14088, 64200, 97147, 113635]"
753,6,"[20406, 37994, 57302, 73490, 92239, 123368]"
754,9,"[17061, 18253, 23223, 25053, 44415, 62042, 81718, 87886, 129433]"
755,4,"[20387, 84387, 126772, 127052]"
756,4,"[62807, 91178, 120232, 124254]"
757,3,"[34592, 74253, 84429]"
758,2,"[15084, 39746]"
759,6,"[8210, 48951, 53458, 85610, 90613, 122935]"
760,5,"[9907, 38735, 57261, 72677, 92875]"
761,7,"[17166, 20411, 33219, 63921, 75669, 103443, 129213]"
762,12,"[33856, 39810, 44973, 50205, 76222, 84704, 94066, 95700, 108861, 110326, 129027, 131024]"
763,7,"[14962, 47565, 47846, 81722, 115688, 118394, 131824]"
764,5,"[3108, 16301, 51482, 86147, 112314]"
765,4,"[35222, 52812, 105880, 128228]"
766,9,"[8756, 38278, 43518, 50154, 59988, 77345, 98838, 104393, 109899]"
767,6,"[9326, 69952, 78986, 89489, 92578, 126492]"
768,8,"[16769, 43617, 59006, 70988, 80243, 97263, 111594, 127934]"
769,12,"[9098, 28294, 28987, 32187, 38556, 43008, 43875, 80725, 100386, 104909, 110312, 132153]"
770,2,"[54233, 110523]"
771,5,"[17508, 29072, 63729, 72253, 119388]"
772,8,"[16490, 61452, 61700, 75759, 79602, 95237, 111934, 112247]"
