,Len,Indices
26261,2,"[18145, 62793]"
26262,2,"[42216, 126548]"
26263,2,"[39476, 123863]"
26264,2,"[4194, 67594]"
26265,3,"[85714, 122658, 125204]"
26266,2,"[41331, 125722]"
26267,3,"[53351, 68360, 87928]"
26268,1,[72304]
26269,3,"[5927, 37650, 69300]"
26270,1,[32965]
26271,2,"[25353, 108626]"
26272,1,[45760]
26273,2,"[34677, 61710]"
26274,2,"[15711, 27771]"
26275,2,"[56003, 71487]"
26276,3,"[4713, 87691, 106125]"
26277,3,"[22829, 87332, 105888]"
26278,1,[49176]
26279,2,"[12541, 76087]"
26280,2,"[75662, 124081]"
26281,2,"[5013, 106340]"
26282,2,"[38612, 72280]"
26283,2,"[61111, 79102]"
26284,1,[23099]
26285,2,"[1056, 42710]"
26286,1,[48387]
26287,2,"[63076, 101681]"
26288,2,"[13975, 97037]"
26289,3,"[3228, 66657, 86257]"
26290,1,[21570]
26291,2,"[80058, 125575]"
26292,3,"[17590, 81056, 125873]"
26293,2,"[28924, 113267]"
26294,2,"[4649, 121549]"
26295,1,[9371]
26296,2,"[58482, 110761]"
26297,2,"[33467, 95925]"
26298,2,"[35022, 119341]"
26299,2,"[71202, 90704]"
26300,2,"[30348, 100020]"
26301,3,"[37, 29306, 40012]"
26302,2,"[51568, 66619]"
26303,4,"[6312, 24110, 69694, 89238]"
26304,3,"[108150, 109406, 129702]"
26305,1,[97092]
26306,3,"[15882, 79370, 112176]"
26307,3,"[6131, 24001, 89077]"
26308,2,"[76402, 124312]"
26309,3,"[59728, 96479, 117921]"
26310,4,"[48074, 93944, 123171, 123699]"
26311,3,"[8970, 56646, 72403]"
26312,3,"[19241, 63480, 82480]"
26313,2,"[48979, 133215]"
26314,3,"[95638, 106232, 132200]"
26315,2,"[3005, 120992]"
26316,2,"[18121, 25022]"
26317,3,"[26005, 73748, 109868]"
26318,2,"[3255, 66692]"
26319,5,"[10954, 32797, 38233, 106032, 122587]"
26320,2,"[54385, 88996]"
26321,3,"[33311, 59014, 95399]"
26322,2,"[95503, 117604]"
26323,2,"[25654, 72661]"
26324,2,"[68693, 88267]"
26325,1,[86247]
26326,3,"[11119, 58096, 74567]"
26327,1,[13497]
26328,2,"[60714, 98074]"
26329,5,"[15946, 27864, 61336, 99033, 112199]"
26330,5,"[30194, 54194, 55116, 104585, 129025]"
26331,1,[85024]
26332,2,"[13237, 59595]"
26333,2,"[28081, 80089]"
26334,1,[103596]
26335,4,"[22696, 40207, 51972, 104682]"
26336,3,"[24237, 47828, 103146]"
26337,2,"[7826, 43179]"
26338,2,"[47254, 131526]"
26339,2,"[22725, 105775]"
26340,3,"[25837, 73281, 92808]"
26341,2,"[3211, 22117]"
26342,1,[19125]
26343,3,"[7915, 31742, 116107]"
26344,5,"[46155, 66153, 77858, 104823, 111654]"
26345,3,"[15914, 34480, 118746]"
26346,1,[37742]
26347,2,"[47373, 131643]"
26348,2,"[7067, 70468]"
26349,2,"[95770, 117701]"
26350,2,"[14501, 77994]"
26351,3,"[15103, 27568, 78594]"
26352,1,[55695]
26353,2,"[20882, 84125]"
26354,3,"[54443, 69496, 89049]"
26355,4,"[17882, 41612, 81363, 125974]"
26356,2,"[3512, 22329]"
26357,2,"[46924, 131197]"
26358,3,"[5715, 23717, 88644]"
26359,2,"[10054, 93016]"
26360,3,"[8524, 91521, 122855]"
26361,2,"[91608, 116324]"
26362,2,"[28139, 82176]"
26363,3,"[16254, 99370, 112291]"
26364,2,"[5934, 121986]"
26365,3,"[6881, 55189, 115742]"
26366,2,"[79009, 98609]"
26367,3,"[37146, 87246, 121410]"
26368,4,"[7345, 55527, 90303, 115913]"
26369,2,"[11148, 58119]"
26370,2,"[20073, 103074]"
26371,2,"[43195, 127501]"
26372,1,[50071]
26373,2,"[65750, 85292]"
26374,3,"[7649, 90599, 108145]"
26375,3,"[17433, 62318, 112685]"
26376,2,"[66538, 121012]"
26377,13,"[7747, 10011, 24794, 25421, 32628, 39194, 45032, 51859, 73437, 75604, 92966, 98245, 98836]"
26378,1,[127646]
26379,3,"[54376, 69433, 88988]"
26380,2,"[16364, 28009]"
26381,2,"[3149, 66596]"
26382,2,"[62160, 100325]"
26383,2,"[16997, 100107]"
26384,2,"[48566, 107049]"
26385,2,"[72040, 91602]"
26386,3,"[14370, 77870, 97445]"
26387,1,[44668]
26388,2,"[10372, 26032]"
26389,1,[31531]
26390,9,"[17369, 19498, 24670, 33186, 35583, 63628, 82918, 102961, 120048]"
26391,2,"[32981, 58328]"
26392,2,"[47959, 132211]"
26393,2,"[41957, 126295]"
26394,2,"[50356, 65421]"
26395,2,"[11097, 119802]"
26396,2,"[48779, 133038]"
26397,2,"[53131, 87714]"
26398,3,"[9325, 38760, 123122]"
26399,2,"[32366, 73094]"
26400,3,"[9260, 38741, 72705]"
26401,3,"[4862, 53256, 68272]"
26402,2,"[56963, 109315]"
26403,2,"[42375, 126732]"
26404,2,"[70205, 107543]"
26405,3,"[9608, 73039, 123222]"
26406,2,"[64647, 83870]"
26407,2,"[48069, 132317]"
26408,2,"[13706, 124608]"
26409,3,"[40536, 97941, 124975]"
26410,2,"[977, 49824]"
26411,3,"[14292, 60252, 109266]"
26412,2,"[16563, 118978]"
26413,7,"[21711, 27857, 58015, 64497, 79428, 91953, 103636]"
26414,3,"[18332, 28650, 45100]"
26415,2,"[2308, 65912]"
26416,3,"[20019, 63944, 120072]"
26417,2,"[19984, 103010]"
26418,2,"[47436, 131706]"
26419,2,"[26529, 58709]"
26420,2,"[13319, 124470]"
26421,4,"[2516, 39988, 84766, 123284]"
26422,2,"[62598, 71607]"
26423,2,"[31415, 70449]"
26424,1,[4859]
26425,2,"[66864, 121133]"
26426,2,"[61365, 99084]"
26427,4,"[46013, 51451, 117771, 130162]"
26428,3,"[39661, 62811, 119500]"
26429,2,"[78511, 98089]"
26430,2,"[19741, 126550]"
26431,3,"[23013, 68053, 106087]"
26432,2,"[84561, 120543]"
26433,3,"[60501, 78179, 97764]"
26434,4,"[40224, 77432, 97004, 104730]"
26435,2,"[25341, 91328]"
26436,2,"[55077, 70132]"
26437,1,[108960]
26438,2,"[619, 64653]"
26439,2,"[37350, 53332]"
26440,1,[87361]
26441,2,"[43652, 127957]"
26442,3,"[8564, 31991, 72004]"
26443,1,[35308]
26444,2,"[31637, 116025]"
26445,3,"[7204, 70612, 102949]"
26446,5,"[3390, 27047, 104549, 121119, 126365]"
26447,1,[126406]
26448,2,"[18368, 126122]"
26449,2,"[48008, 132255]"
26450,1,[30155]
26451,3,"[30068, 66406, 114462]"
26452,4,"[11736, 13155, 76695, 113648]"
26453,2,"[92465, 109319]"
26454,1,[47720]
26455,2,"[61361, 112218]"
26456,2,"[17383, 41421]"
26457,3,"[14522, 78013, 118284]"
26458,2,"[34519, 118786]"
26459,2,"[79193, 125282]"
26460,5,"[4898, 14175, 68300, 77644, 106246]"
26461,2,"[84304, 120476]"
26462,2,"[37558, 121877]"
26463,2,"[81947, 126154]"
26464,3,"[3443, 24583, 66881]"
26465,3,"[57792, 74145, 116998]"
26466,2,"[18091, 28573]"
26467,2,"[13255, 96308]"
26468,2,"[6925, 115759]"
26469,2,"[42345, 103212]"
26470,2,"[1644, 84863]"
26471,2,"[18725, 41880]"
26472,2,"[22034, 105074]"
26473,2,"[5882, 115401]"
26474,2,"[47524, 131784]"
26475,2,"[39079, 73773]"
26476,2,"[9355, 92354]"
26477,2,"[29856, 65767]"
26478,2,"[29070, 82757]"
26479,2,"[12768, 111131]"
26480,4,"[15896, 37687, 69387, 112181]"
26481,2,"[4360, 87340]"
26482,2,"[39380, 74695]"
26483,1,[1535]
26484,4,"[26146, 74241, 93797, 110186]"
26485,2,"[40447, 78105]"
26486,5,"[7276, 104491, 105618, 105723, 123828]"
26487,2,"[961, 49186]"
26488,2,"[41016, 125455]"
26489,2,"[9352, 72801]"
26490,1,[117602]
26491,2,"[6411, 69816]"
26492,2,"[18124, 101264]"
26493,2,"[23936, 107026]"
26494,2,"[14648, 97724]"
26495,2,"[26017, 73779]"
26496,3,"[2275, 36499, 120781]"
26497,2,"[12139, 75644]"
26498,2,"[47668, 131921]"
26499,2,"[29278, 113612]"
26500,2,"[76209, 95697]"
26501,5,"[61039, 61071, 79042, 98645, 102607]"
26502,3,"[44309, 121141, 128633]"
26503,2,"[23184, 68302]"
26504,1,[58594]
26505,2,"[32042, 116360]"
26506,2,"[20410, 35889]"
26507,2,"[2476, 50973]"
26508,4,"[40967, 74068, 99195, 125415]"
26509,3,"[12770, 59288, 95814]"
26510,2,"[3076, 66535]"
26511,1,[87756]
26512,3,"[19648, 63714, 82735]"
26513,2,"[13874, 77375]"
26514,2,"[3210, 86243]"
26515,3,"[16414, 79916, 118929]"
26516,3,"[15760, 61209, 112132]"
26517,2,"[6683, 54993]"
26518,2,"[44313, 128636]"
26519,3,"[7150, 87554, 99719]"
26520,2,"[92069, 116473]"
26521,1,[61089]
26522,3,"[13783, 59650, 93024]"
26523,3,"[58107, 74594, 94132]"
26524,3,"[53358, 68370, 106300]"
26525,2,"[29596, 47549]"
26526,2,"[23089, 87731]"
26527,2,"[66094, 85671]"
26528,2,"[37639, 69273]"
26529,3,"[39722, 95358, 124142]"
26530,3,"[79192, 98802, 125281]"
26531,2,"[18820, 101898]"
26532,2,"[11893, 75361]"
26533,3,"[10120, 39014, 76720]"
26534,1,[109513]
26535,2,"[1444, 127115]"
26536,1,[100703]
26537,2,"[37248, 87580]"
26538,3,"[15379, 78855, 98453]"
26539,1,[75778]
26540,2,"[12232, 95221]"
26541,2,"[32220, 56797]"
26542,2,"[10198, 73646]"
26543,3,"[10171, 25960, 109777]"
26544,2,"[41429, 80867]"
26545,2,"[42361, 126713]"
26546,3,"[23781, 53194, 70546]"
26547,4,"[1698, 29742, 65442, 114096]"
26548,2,"[82204, 119713]"
26549,2,"[40319, 124788]"
26550,2,"[48001, 132248]"
26551,2,"[6590, 89516]"
26552,2,"[74391, 117068]"
26553,2,"[45090, 105900]"
26554,2,"[32711, 57776]"
26555,2,"[26842, 59383]"
26556,2,"[74869, 123830]"
26557,3,"[66224, 85823, 120904]"
26558,4,"[34255, 78733, 98332, 118534]"
26559,3,"[26634, 58944, 75828]"
26560,3,"[8810, 108893, 112449]"
26561,3,"[8047, 71527, 91013]"
26562,2,"[55698, 108072]"
26563,2,"[57047, 73024]"
26564,1,[67688]
26565,3,"[38464, 71839, 122809]"
26566,2,"[2972, 66433]"
26567,3,"[29290, 64181, 103391]"
26568,3,"[2763, 66240, 85835]"
26569,2,"[2137, 104540]"
26570,2,"[17760, 81232]"
26571,2,"[12491, 76051]"
26572,4,"[16904, 16905, 80347, 100016]"
26573,3,"[8662, 56432, 91641]"
26574,2,"[66921, 105311]"
26575,2,"[2668, 66177]"
26576,2,"[10928, 123692]"
26577,2,"[87895, 115097]"
26578,1,[23388]
26579,5,"[42554, 79687, 83713, 99322, 118850]"
26580,2,"[40634, 47526]"
26581,3,"[82345, 102126, 113224]"
26582,3,"[27290, 60216, 97291]"
26583,2,"[4940, 53320]"
26584,2,"[38280, 71379]"
26585,2,"[35468, 63425]"
26586,2,"[51089, 85743]"
26587,2,"[44333, 128662]"
26588,3,"[10328, 93302, 123458]"
26589,4,"[4501, 28861, 69456, 114400]"
26590,3,"[67813, 87380, 114930]"
26591,2,"[53626, 106491]"
26592,2,"[31150, 115515]"
26593,2,"[101952, 119723]"
26594,2,"[28816, 101944]"
26595,2,"[58213, 94244]"
26596,4,"[4266, 37147, 52658, 67677]"
26597,3,"[2875, 66326, 104951]"
26598,1,[131159]
26599,2,"[71823, 116252]"
26600,2,"[36425, 65672]"
26601,2,"[17888, 62627]"
26602,3,"[5979, 54301, 69348]"
26603,2,"[17619, 81079]"
26604,2,"[31117, 115481]"
26605,2,"[64037, 103179]"
26606,3,"[9340, 32263, 92334]"
26607,2,"[74839, 117232]"
26608,2,"[78228, 97818]"
26609,2,"[70053, 89600]"
26610,2,"[80428, 100096]"
26611,2,"[19337, 42074]"
26612,3,"[66011, 99449, 127436]"
26613,3,"[34959, 62311, 100545]"
26614,22,"[5221, 13885, 22165, 27163, 29272, 37494, 37594, 48560, 53764, 56970, 69139, 72928, 78681, 82811, 83179, 88101, 90309, 96949, 98510, 121799, 122459, 129734]"
26615,2,"[37167, 52718]"
26616,2,"[5098, 68485]"
26617,3,"[17177, 28259, 62132]"
26618,1,[52235]
26619,2,"[7720, 122577]"
26620,2,"[81879, 101554]"
26621,1,[44907]
26622,3,"[20095, 63998, 83038]"
26623,3,"[8640, 25451, 52774]"
26624,5,"[20747, 51245, 68839, 106316, 120937]"
26625,3,"[19398, 63571, 113328]"
26626,2,"[76517, 96009]"
26627,2,"[77235, 123999]"
26628,3,"[8521, 38508, 91516]"
26629,2,"[25485, 72152]"
26630,2,"[17315, 125781]"
26631,2,"[29965, 66127]"
26632,3,"[5529, 37527, 68882]"
26633,2,"[30699, 68252]"
26634,2,"[36473, 120762]"
26635,3,"[10445, 73880, 93441]"
26636,2,"[40649, 125074]"
26637,2,"[32722, 74165]"
26638,2,"[223, 113694]"
26639,3,"[30150, 66658, 114557]"
26640,2,"[54541, 115526]"
26641,1,[49360]
26642,2,"[83555, 126871]"
26643,1,[4837]
26644,2,"[9182, 123068]"
26645,2,"[12773, 76339]"
26646,1,[113091]
26647,2,"[54484, 107099]"
26648,2,"[27526, 111858]"
26649,2,"[2739, 66229]"
26650,2,"[98654, 125226]"
26651,2,"[1189, 49981]"
26652,2,"[99407, 125488]"
26653,3,"[15046, 34181, 98119]"
26654,2,"[29790, 114141]"
26655,3,"[53126, 87709, 106145]"
26656,2,"[25646, 92195]"
26657,2,"[8326, 71811]"
26658,2,"[67309, 114771]"
26659,1,[46074]
26660,2,"[4634, 53021]"
26661,3,"[25523, 56562, 108919]"
26662,3,"[70254, 89796, 115737]"
26663,1,[28801]
26664,2,"[44914, 129274]"
26665,2,"[16576, 61748]"
26666,2,"[77101, 96619]"
26667,3,"[30073, 51356, 86031]"
26668,2,"[60869, 78728]"
26669,2,"[445, 71532]"
26670,2,"[52719, 67734]"
26671,2,"[27641, 111983]"
26672,2,"[19818, 82853]"
26673,2,"[25923, 93053]"
26674,2,"[6487, 54812]"
26675,1,[95493]
26676,2,"[55341, 107725]"
26677,1,[118615]
26678,3,"[13744, 33743, 77273]"
26679,5,"[8043, 31793, 56029, 71521, 116151]"
26680,2,"[7134, 70538]"
26681,2,"[68661, 88227]"
26682,2,"[35801, 103842]"
26683,2,"[13996, 77497]"
26684,4,"[20847, 64799, 84059, 103835]"
26685,2,"[57387, 73505]"
26686,2,"[42922, 85090]"
26687,1,[25634]
26688,2,"[2522, 114343]"
26689,3,"[5161, 88108, 121722]"
26690,2,"[6981, 89916]"
26691,3,"[8266, 56183, 91250]"
26692,3,"[3458, 36864, 66905]"
26693,3,"[4119, 67520, 114852]"
26694,2,"[67800, 87365]"
26695,2,"[80051, 99686]"
26696,2,"[94822, 123969]"
26697,2,"[29138, 113461]"
26698,3,"[43117, 83105, 127420]"
26699,1,[22431]
26700,2,"[14051, 124724]"
26701,1,[53360]
26702,2,"[3449, 121145]"
26703,3,"[41342, 80589, 125733]"
26704,2,"[35716, 82897]"
26705,2,"[21703, 104747]"
26706,2,"[24976, 108082]"
26707,2,"[28138, 80217]"
26708,2,"[19396, 22850]"
26709,3,"[22368, 51988, 105385]"
26710,1,[82115]
26711,2,"[1519, 21208]"
26712,2,"[22333, 105351]"
26713,2,"[80984, 125847]"
26714,2,"[4700, 68104]"
26715,6,"[33059, 38794, 47995, 89477, 114906, 132242]"
26716,2,"[45402, 129743]"
26717,2,"[15408, 40724]"
26718,2,"[11667, 58475]"
26719,2,"[36478, 85392]"
26720,7,"[17308, 21437, 41400, 80783, 100419, 100457, 128399]"
26721,4,"[7525, 26799, 64723, 127785]"
26722,2,"[12142, 117478]"
26723,1,[73702]
26724,2,"[560, 83807]"
26725,2,"[56072, 71593]"
26726,8,"[5791, 18282, 23778, 41744, 44082, 48643, 122603, 126093]"
26727,2,"[70112, 115681]"
26728,2,"[6915, 70300]"
26729,2,"[46575, 130861]"
26730,2,"[16571, 118982]"
26731,3,"[13530, 96575, 117943]"
26732,2,"[14397, 40371]"
26733,2,"[15, 122292]"
26734,2,"[3031, 30093]"
26735,3,"[3682, 86678, 105431]"
26736,2,"[59604, 76782]"
26737,2,"[78894, 98483]"
26738,3,"[20228, 103260, 126717]"
26739,3,"[11722, 26435, 75175]"
26740,5,"[41409, 85734, 95641, 100693, 128030]"
26741,2,"[79816, 99438]"
26742,2,"[23210, 68350]"
26743,4,"[19653, 29067, 82737, 113399]"
26744,3,"[20721, 49502, 83845]"
26745,2,"[49474, 120352]"
26746,3,"[7766, 71224, 90734]"
26747,1,[121404]
26748,1,[70180]
26749,6,"[24463, 29387, 39091, 70222, 73796, 91984]"
26750,2,"[22212, 71231]"
26751,3,"[7415, 70843, 90364]"
26752,2,"[4235, 87212]"
26753,2,"[45043, 129401]"
26754,1,[67331]
26755,3,"[10062, 25911, 57379]"
26756,2,"[49546, 83892]"
26757,3,"[55582, 90363, 112157]"
26758,2,"[44751, 82479]"
26759,2,"[34376, 79120]"
26760,2,"[36332, 120642]"
26761,1,[34139]
26762,2,"[24176, 69812]"
26763,3,"[19082, 102133, 119787]"
26764,2,"[20938, 103926]"
26765,3,"[4935, 23199, 53316]"
26766,2,"[57679, 93535]"
26767,2,"[48090, 132334]"
26768,2,"[57986, 74424]"
26769,3,"[7055, 105481, 112917]"
26770,1,[127818]
26771,2,"[67075, 121208]"
26772,2,"[9297, 123104]"
26773,1,[106458]
26774,1,[104198]
26775,4,"[187, 49166, 83430, 120242]"
26776,3,"[9535, 32323, 92514]"
26777,2,"[5933, 69307]"
26778,2,"[47269, 131548]"
26779,1,[45595]
26780,2,"[87852, 115082]"
26781,2,"[66132, 85706]"
26782,4,"[10384, 38786, 46632, 73824]"
26783,2,"[27989, 61579]"
26784,2,"[72776, 92318]"
26785,2,"[3579, 51968]"
26786,2,"[44695, 129038]"
26787,2,"[43087, 127386]"
26788,2,"[4023, 67425]"
26789,2,"[79076, 98680]"
26790,2,"[27804, 79286]"
26791,2,"[5993, 54317]"
26792,2,"[2273, 65878]"
26793,2,"[26679, 95469]"
26794,2,"[2993, 30079]"
26795,2,"[41063, 125507]"
26796,2,"[8601, 108757]"
26797,1,[19239]
26798,2,"[10839, 26163]"
26799,2,"[9427, 38792]"
26800,1,[102945]
26801,2,"[50716, 65789]"
26802,3,"[12484, 76029, 124188]"
26803,2,"[12392, 104806]"
26804,2,"[112043, 124565]"
26805,3,"[734, 49634, 84008]"
26806,2,"[22396, 52032]"
26807,5,"[130, 20477, 49128, 64299, 83379]"
26808,1,[71486]
26809,2,"[30632, 87613]"
26810,2,"[17474, 80932]"
26811,1,[108851]
26812,2,"[21895, 66310]"
26813,3,"[52308, 67355, 86905]"
26814,3,"[21525, 85321, 104531]"
26815,3,"[19812, 63817, 120019]"
26816,2,"[20533, 83467]"
26817,2,"[39829, 95772]"
26818,2,"[13759, 33747]"
26819,2,"[18459, 101581]"
26820,1,[55390]
26821,3,"[3227, 30149, 66654]"
26822,2,"[7514, 70954]"
26823,3,"[10148, 57448, 93124]"
26824,2,"[34072, 60563]"
26825,3,"[12198, 39670, 124093]"
26826,2,"[5519, 53865]"
26827,1,[23923]
26828,2,"[48511, 132789]"
26829,2,"[25765, 92587]"
26830,5,"[17997, 48892, 58348, 108272, 118472]"
26831,4,"[3471, 30250, 66927, 114646]"
26832,3,"[30824, 68600, 115195]"
26833,2,"[323, 42509]"
26834,2,"[45839, 84983]"
26835,2,"[10664, 110111]"
26836,2,"[2185, 85382]"
26837,2,"[69485, 122041]"
26838,3,"[4977, 87931, 121658]"
26839,2,"[43622, 127938]"
26840,2,"[5236, 106482]"
26841,2,"[9565, 116608]"
26842,3,"[1916, 50535, 120701]"
26843,2,"[30148, 114554]"
26844,3,"[4493, 67894, 105975]"
26845,2,"[102385, 119863]"
26846,3,"[12105, 75605, 117466]"
26847,3,"[37780, 89190, 122106]"
26848,2,"[54848, 107357]"
26849,2,"[70, 64253]"
26850,3,"[16458, 34659, 79949]"
26851,2,"[27218, 111545]"
26852,2,"[72752, 123108]"
26853,3,"[54019, 69069, 121898]"
26854,3,"[39771, 95560, 124206]"
26855,3,"[16573, 34694, 61747]"
26856,3,"[39946, 57087, 109412]"
26857,2,"[1533, 84767]"
26858,2,"[34988, 100664]"
26859,1,[27629]
26860,2,"[25145, 55885]"
26861,2,"[83100, 92429]"
26862,2,"[57604, 93391]"
26863,2,"[12657, 76206]"
26864,3,"[31785, 56016, 116144]"
26865,3,"[38339, 71517, 122685]"
26866,3,"[12011, 33171, 94988]"
26867,4,"[20860, 35065, 62543, 81236]"
26868,3,"[79550, 99157, 115006]"
26869,2,"[44150, 124015]"
26870,5,"[3960, 29379, 43767, 46612, 67374]"
26871,3,"[17370, 62279, 112667]"
26872,2,"[3091, 105082]"
26873,2,"[28529, 112879]"
26874,3,"[41747, 81745, 126094]"
26875,1,[9405]
26876,2,"[9613, 73044]"
26877,2,"[43382, 127703]"
26878,2,"[15299, 98374]"
26879,2,"[25211, 71411]"
26880,1,[104562]
26881,2,"[69698, 115562]"
26882,3,"[8599, 49670, 64786]"
26883,2,"[15833, 79328]"
26884,2,"[31076, 54334]"
26885,2,"[16494, 79978]"
26886,1,[4854]
26887,3,"[63440, 102220, 113261]"
26888,3,"[15736, 61195, 98832]"
26889,15,"[14023, 18114, 22374, 22960, 28582, 39737, 40251, 43559, 72338, 75748, 86879, 91756, 97102, 102527, 129119]"
26890,2,"[21565, 104561]"
26891,2,"[57479, 109798]"
26892,2,"[8476, 116285]"
26893,2,"[63580, 113330]"
26894,1,[107450]
26895,2,"[35589, 82630]"
26896,2,"[60954, 98482]"
26897,2,"[59815, 118346]"
26898,7,"[10707, 45794, 45990, 93682, 106748, 123646, 126893]"
26899,2,"[8979, 56649]"
26900,2,"[24100, 107212]"
26901,4,"[54551, 69599, 89150, 122086]"
26902,2,"[61575, 118888]"
26903,2,"[86103, 128418]"
26904,2,"[27044, 77090]"
26905,2,"[7390, 70822]"
26906,2,"[35067, 119382]"
26907,3,"[29063, 102676, 113394]"
26908,3,"[51745, 86384, 102480]"
26909,2,"[33624, 117905]"
26910,3,"[7191, 70591, 107789]"
26911,3,"[6178, 89117, 115516]"
26912,2,"[6358, 107254]"
26913,2,"[6597, 54925]"
26914,2,"[47090, 131371]"
26915,2,"[82060, 101742]"
26916,2,"[21883, 104934]"
26917,2,"[16050, 61415]"
26918,2,"[20364, 103373]"
26919,1,[70289]
26920,3,"[32904, 94231, 117185]"
26921,2,"[31047, 115412]"
26922,3,"[396, 83625, 126886]"
26923,2,"[82882, 120029]"
26924,2,"[3252, 114564]"
26925,2,"[34265, 118540]"
26926,1,[113352]
26927,2,"[70818, 122472]"
26928,2,"[30292, 67033]"
26929,1,[90536]
26930,2,"[18147, 28593]"
26931,5,"[46577, 52965, 54957, 84294, 92095]"
26932,2,"[75695, 124088]"
26933,2,"[4909, 30721]"
26934,5,"[29911, 53496, 79560, 100094, 112537]"
26935,3,"[8880, 73270, 91875]"
26936,2,"[5580, 88503]"
26937,3,"[4946, 87896, 121647]"
26938,2,"[16057, 61422]"
26939,1,[110634]
26940,2,"[45970, 130267]"
26941,4,"[54186, 69238, 88795, 106884]"
26942,2,"[60193, 111587]"
26943,4,"[14756, 78254, 97847, 111789]"
26944,2,"[15958, 99044]"
26945,2,"[24522, 70334]"
26946,2,"[50077, 113986]"
26947,2,"[5693, 54028]"
26948,2,"[2653, 120883]"
26949,8,"[22738, 38194, 63410, 64652, 99901, 105781, 110948, 119797]"
26950,8,"[37379, 37454, 48913, 68645, 74258, 81402, 87996, 88209]"
26951,4,"[7174, 13732, 90100, 118016]"
26952,2,"[9003, 72427]"
26953,1,[71376]
26954,2,"[17825, 81301]"
26955,4,"[44470, 45227, 128799, 129578]"
26956,1,[131692]
26957,2,"[43830, 128146]"
26958,2,"[14757, 78262]"
26959,2,"[50989, 66060]"
26960,2,"[58919, 75801]"
26961,1,[85379]
26962,3,"[26930, 59587, 111291]"
26963,1,[70569]
26964,3,"[7832, 25140, 108275]"
26965,3,"[2243, 27827, 120776]"
26966,2,"[4044, 22638]"
26967,4,"[39687, 39688, 98029, 124104]"
26968,1,[48695]
26969,2,"[32293, 116573]"
26970,1,[110067]
26971,2,"[70193, 115707]"
26972,3,"[14955, 27517, 111848]"
26973,2,"[39310, 118169]"
26974,2,"[41545, 81159]"
26975,2,"[23834, 54241]"
26976,2,"[75525, 124037]"
26977,3,"[4197, 52574, 87171]"
26978,2,"[46470, 130775]"
26979,3,"[58861, 75722, 110927]"
26980,2,"[40732, 125169]"
26981,3,"[33599, 76851, 117888]"
26982,2,"[7471, 115955]"
26983,2,"[4084, 124793]"
26984,3,"[32072, 47190, 128099]"
26985,2,"[80043, 125571]"
26986,3,"[51481, 86146, 105092]"
26987,2,"[13120, 96154]"
26988,2,"[11437, 32989]"
26989,1,[17749]
26990,2,"[18158, 81633]"
26991,4,"[6205, 24048, 54540, 69587]"
26992,4,"[7679, 8075, 29636, 132109]"
26993,2,"[25080, 71187]"
26994,2,"[17421, 119251]"
26995,2,"[45772, 130103]"
26996,3,"[50852, 65921, 114278]"
26997,3,"[52323, 67365, 86917]"
26998,2,"[25416, 91545]"
26999,3,"[5115, 37402, 53494]"
27000,1,[22785]
27001,2,"[95724, 124886]"
27002,1,[7357]
27003,1,[104220]
27004,9,"[10434, 26047, 42890, 64931, 84231, 88728, 109640, 122793, 123033]"
27005,3,"[24113, 69704, 89243]"
27006,2,"[6489, 107335]"
27007,2,"[16124, 125428]"
27008,2,"[9661, 116634]"
27009,3,"[34883, 80640, 100287]"
27010,2,"[3829, 36981]"
27011,4,"[39677, 67686, 82909, 94092]"
27012,2,"[85791, 114399]"
27013,2,"[4840, 30698]"
27014,2,"[85245, 120724]"
27015,2,"[11786, 94740]"
27016,4,"[11461, 26366, 58352, 74930]"
27017,2,"[38091, 70697]"
27018,2,"[18754, 82125]"
27019,3,"[18973, 28848, 102032]"
27020,3,"[82707, 93947, 102140]"
27021,1,[112122]
27022,2,"[17001, 100110]"
27023,3,"[11587, 58428, 110712]"
27024,1,[117713]
27025,2,"[11648, 123902]"
27026,2,"[34648, 79924]"
27027,1,[53870]
27028,2,"[83923, 120382]"
27029,3,"[5987, 31066, 115439]"
27030,2,"[6342, 115573]"
27031,3,"[49484, 85942, 103707]"
27032,2,"[32578, 116863]"
27033,2,"[19804, 82842]"
27034,2,"[77475, 82206]"
27035,2,"[40757, 125195]"
27036,2,"[43337, 127651]"
27037,2,"[64607, 103702]"
27038,2,"[28147, 112474]"
27039,3,"[18543, 41821, 126170]"
27040,2,"[4870, 68277]"
27041,1,[130633]
27042,2,"[19228, 126378]"
27043,3,"[28553, 81497, 101170]"
27044,2,"[17450, 34968]"
27045,3,"[49064, 64225, 83292]"
27046,2,"[53053, 121558]"
27047,2,"[35880, 83230]"
27048,2,"[12921, 95977]"
27049,2,"[42391, 126755]"
27050,2,"[89782, 122291]"
27051,2,"[57380, 93028]"
27052,3,"[13359, 26983, 111333]"
27053,3,"[15107, 60779, 98189]"
27054,2,"[12848, 95894]"
27055,2,"[60281, 97396]"
27056,3,"[6811, 70194, 122281]"
27057,3,"[71874, 91398, 116269]"
27058,2,"[1556, 114057]"
27059,2,"[6859, 107562]"
27060,2,"[2541, 21748]"
27061,3,"[50956, 66029, 114323]"
27062,2,"[2780, 66249]"
27063,3,"[7786, 31683, 71245]"
27064,2,"[12458, 117600]"
27065,2,"[49810, 120454]"
27066,2,"[36414, 50565]"
27067,5,"[61905, 65809, 80272, 85370, 99942]"
27068,2,"[6036, 122016]"
