,Len,Indices
3732,148,"[2231, 2611, 3406, 3526, 4884, 5003, 5241, 5297, 5596, 7362, 7404, 9386, 9387, 9455, 9610, 9633, 9857, 10428, 10459, 12506, 13462, 15016, 15219, 15318, 17429, 17681, 19386, 20584, 23222, 23934, 25120, 25610, 25703, 25763, 25998, 26347, 27148, 28463, 33140, 34597, 37333, 37505, 39108, 40653, 40656, 40692, 40735, 41970, 45440, 45781, 45900, 46220, 48880, 50785, 51281, 53268, 54438, 56969, 57061, 57076, 58317, 58671, 58678, 59250, 59580, 59646, 62317, 62635, 63800, 64026, 66339, 66343, 68413, 68809, 68829, 69012, 70256, 70790, 72842, 72875, 73023, 73231, 73300, 73396, 74911, 75426, 76312, 76761, 77414, 77448, 78683, 78775, 79299, 82022, 83170, 87968, 88266, 88581, 89797, 90257, 90326, 90356, 92096, 92232, 92384, 92458, 93259, 93451, 94434, 94505, 94922, 96156, 96829, 98280, 101039, 102081, 102433, 104807, 104846, 104959, 107069, 109085, 109300, 109382, 110601, 112780, 113071, 113623, 113639, 115214, 117404, 119101, 121665, 121669, 122332, 122466, 127099, 127134, 127295, 129728, 129754, 129844, 130317, 130529, 130920, 132855, 132879, 133113]"
3733,4,"[5623, 53971, 59292, 76344]"
3734,7,"[16616, 44975, 67418, 82130, 105336, 105649, 110414]"
3735,8,"[13628, 30710, 37452, 68641, 91960, 91982, 121754, 131546]"
3736,6,"[10730, 57619, 59187, 67341, 93716, 114537]"
3737,12,"[16139, 30825, 35942, 40292, 47913, 72207, 78709, 83416, 114436, 129296, 129650, 132378]"
3738,8,"[8763, 23261, 24183, 56097, 56781, 72608, 91113, 91735]"
3739,9,"[1790, 17997, 37231, 44986, 48892, 50444, 58348, 108272, 118472]"
3740,9,"[32859, 38579, 47840, 71859, 91388, 102418, 116267, 128349, 132098]"
3741,8,"[7458, 43833, 43839, 73441, 92962, 92970, 118003, 122970]"
3742,4,"[36912, 55974, 91288, 131034]"
3743,10,"[2682, 24208, 50697, 77668, 85773, 106211, 109536, 120367, 125333, 131091]"
3744,12,"[2464, 21700, 23970, 27044, 43633, 67326, 77090, 77758, 85597, 117544, 121200, 130264]"
3745,10,"[21427, 28635, 48036, 48627, 77073, 82913, 85426, 94835, 114513, 132280]"
3746,4,"[15080, 67112, 78582, 128572]"
3747,7,"[12791, 45045, 45046, 47861, 79221, 125293, 132122]"
3748,7,"[3141, 44656, 51523, 86179, 89483, 105124, 115626]"
3749,6,"[36444, 50640, 53673, 55170, 68672, 122290]"
3750,9,"[2332, 24896, 32074, 39307, 47916, 63926, 122382, 127351, 132148]"
3751,12,"[3238, 19885, 31936, 56277, 73303, 73467, 85026, 91391, 92833, 99261, 110245, 125944]"
3752,4,"[756, 4353, 103817, 105891]"
3753,13,"[12991, 18760, 21039, 22083, 32639, 37768, 46672, 51531, 66594, 89143, 97118, 102654, 120290]"
3754,8,"[24888, 40437, 48147, 70850, 77796, 98665, 113281, 114381]"
3755,5,"[4854, 14061, 71230, 83227, 91588]"
3756,11,"[10411, 21559, 28306, 57617, 62234, 73372, 84866, 85367, 104285, 109607, 121777]"
3757,3,"[44590, 129067, 130632]"
3758,13,"[1569, 16808, 19182, 24014, 35160, 70481, 72060, 74679, 81559, 88705, 114060, 114706, 131585]"
3759,7,"[8991, 25578, 29285, 56662, 58372, 74969, 113618]"
3760,4,"[25347, 27946, 91335, 99294]"
3761,8,"[36710, 58116, 86088, 93877, 108233, 116921, 117146, 120548]"
3762,6,"[929, 10728, 39214, 49780, 120450, 123605]"
3763,13,"[12378, 30641, 36829, 41621, 56898, 71311, 78309, 79359, 88695, 90614, 114074, 116016, 129946]"
3764,14,"[22552, 25784, 27111, 38649, 45984, 59929, 72418, 73858, 91997, 96776, 100524, 105581, 119243, 129876]"
3765,7,"[1866, 2208, 50768, 65577, 75139, 85091, 123912]"
3766,14,"[12295, 20275, 32839, 33274, 47115, 50144, 58938, 70857, 83154, 94070, 99251, 113591, 123904, 131399]"
3767,6,"[24258, 29812, 30453, 44108, 65634, 87107]"
3768,5,"[3845, 30358, 79956, 86817, 114755]"
3769,2,"[108067, 109385]"
3770,5,"[4963, 87909, 96973, 106287, 124669]"
3771,10,"[34077, 41477, 55820, 62064, 66164, 71511, 76891, 82145, 101859, 102905]"
3772,23,"[4937, 10522, 14202, 26929, 27450, 45541, 45901, 53318, 59586, 64596, 77844, 77911, 80406, 81473, 85459, 89448, 97417, 100076, 109861, 111289, 111648, 119100, 130308]"
3773,10,"[16448, 41202, 44488, 47087, 52740, 61493, 79656, 124134, 125608, 128767]"
3774,8,"[39405, 55430, 59810, 94273, 95199, 96613, 107826, 116412]"
3775,7,"[275, 17933, 67953, 83494, 87529, 109001, 131044]"
3776,4,"[15920, 16232, 40912, 99335]"
3777,7,"[5485, 13237, 17216, 30936, 59595, 66284, 72986]"
3778,5,"[36247, 50082, 51932, 84543, 105354]"
3779,6,"[9518, 17825, 38813, 81301, 114744, 130564]"
3780,17,"[12802, 21989, 22161, 25054, 33207, 33443, 50201, 55776, 60816, 66704, 78659, 82404, 85317, 86064, 90648, 98794, 102206]"
3781,7,"[21798, 56930, 63940, 68136, 82982, 92410, 113663]"
3782,12,"[3607, 5679, 30293, 34405, 39986, 52050, 67086, 80282, 87943, 98813, 106094, 114670]"
3783,9,"[6940, 22890, 29257, 31736, 64104, 71382, 103270, 113123, 119995]"
3784,4,"[22372, 42141, 86265, 91651]"
3785,5,"[31000, 54101, 61699, 85210, 88703]"
3786,6,"[26697, 27601, 59093, 78673, 95518, 111941]"
3787,8,"[10745, 72685, 83063, 93734, 100626, 100682, 103145, 112717]"
3788,4,"[3839, 5256, 23178, 70924]"
3789,11,"[20417, 39050, 40021, 53667, 88551, 93213, 96383, 115317, 117608, 121812, 123329]"
3790,4,"[17822, 35952, 49191, 100966]"
3791,4,"[24192, 24895, 74356, 79934]"
3792,9,"[28454, 41259, 61832, 80170, 99812, 100001, 105889, 108128, 112808]"
3793,8,"[36856, 56597, 65659, 66882, 72649, 79496, 105363, 112221]"
3794,10,"[19001, 25686, 40863, 45755, 59967, 72713, 77306, 98871, 108366, 124871]"
3795,13,"[893, 11397, 18457, 22685, 23743, 42534, 64858, 74126, 83980, 106701, 123582, 124488, 132542]"
3796,9,"[7166, 8493, 31279, 31465, 56321, 75536, 89520, 115856, 117441]"
3797,8,"[18690, 36452, 85314, 86973, 90266, 91815, 109419, 118648]"
3798,4,"[25839, 38593, 48001, 132248]"
3799,4,"[35892, 95640, 103418, 111071]"
3800,4,"[5393, 41048, 53759, 79807]"
3801,5,"[14011, 51696, 60081, 62661, 119423]"
3802,4,"[72716, 99337, 112284, 129452]"
3803,11,"[4512, 10542, 20283, 21230, 31247, 32663, 50276, 52895, 61108, 104243, 132460]"
3804,7,"[30403, 52367, 69204, 73831, 86941, 106201, 133047]"
3805,7,"[52069, 52186, 65371, 68038, 84837, 87615, 112584]"
3806,5,"[16445, 47791, 55308, 115803, 125536]"
3807,8,"[13531, 23935, 36379, 36916, 41518, 50487, 88449, 133098]"
3808,5,"[16594, 28249, 41161, 62111, 80604]"
3809,4,"[35949, 45076, 64357, 129419]"
3810,3,"[18864, 35388, 97806]"
3811,12,"[1995, 18856, 45118, 47120, 55995, 75275, 84583, 85208, 105479, 107471, 117363, 119912]"
3812,4,"[21456, 48071, 85223, 132323]"
3813,9,"[17452, 31921, 41663, 44928, 55980, 56071, 102476, 106356, 131830]"
3814,4,"[45519, 60561, 128440, 129855]"
3815,4,"[15122, 98213, 107710, 129559]"
3816,4,"[16760, 65587, 72948, 131206]"
3817,10,"[10662, 18801, 52898, 53544, 74283, 78884, 81850, 115174, 116615, 131366]"
3818,4,"[26659, 108018, 109737, 125233]"
3819,3,"[12198, 39670, 124093]"
3820,6,"[1072, 13720, 22574, 48556, 129617, 132836]"
3821,14,"[8210, 8592, 18788, 33244, 48951, 53458, 65711, 72023, 75741, 85610, 90613, 95215, 110367, 122935]"
3822,4,"[9194, 58520, 72624, 75166]"
3823,9,"[23104, 30109, 30220, 32860, 34769, 52891, 58447, 124653, 127348]"
3824,15,"[14979, 17739, 19649, 19975, 32050, 41009, 44083, 64699, 74161, 91739, 102701, 108437, 124977, 128385, 133086]"
3825,26,"[6237, 23910, 26869, 26893, 32367, 38067, 45294, 48321, 48765, 54345, 58193, 66716, 70541, 76555, 89163, 90170, 90225, 96049, 96132, 96403, 106488, 106998, 121078, 122380, 122417, 129971]"
3826,13,"[6240, 13670, 35913, 37776, 59880, 64250, 65684, 69616, 83321, 85905, 89167, 120211, 122099]"
3827,5,"[10998, 39340, 74455, 74587, 94125]"
3828,4,"[13741, 101760, 126211, 130265]"
3829,6,"[14415, 28217, 35974, 58333, 61573, 80476]"
3830,5,"[17186, 68918, 80644, 88501, 100292]"
3831,10,"[4086, 15956, 40922, 41985, 47377, 56887, 67492, 69875, 102118, 128451]"
3832,4,"[7863, 90823, 97220, 124001]"
3833,2,"[68173, 127340]"
3834,13,"[11765, 19497, 24920, 25295, 26199, 31917, 52271, 55624, 56230, 108003, 108101, 118564, 130502]"
3835,12,"[20213, 20798, 25445, 30122, 44043, 57019, 64311, 66576, 84414, 98190, 105458, 132444]"
3836,7,"[3393, 7248, 8088, 74952, 76434, 78249, 108428]"
3837,5,"[7454, 12897, 95937, 102965, 132229]"
3838,9,"[40666, 59864, 74557, 74558, 86072, 94096, 125095, 129352, 133243]"
3839,11,"[75, 43966, 44374, 49093, 74791, 83301, 83516, 90684, 103480, 128204, 128609]"
3840,5,"[12696, 45027, 76252, 114421, 129389]"
3841,9,"[2294, 21612, 58947, 65896, 75833, 86970, 93179, 102495, 104629]"
3842,9,"[27904, 37821, 41307, 70482, 87917, 94781, 104569, 105747, 131747]"
3843,9,"[44125, 66182, 71696, 72634, 75478, 85768, 99985, 122757, 133246]"
3844,7,"[29045, 46874, 50711, 78653, 93967, 114633, 129056]"
3845,6,"[4378, 12239, 33249, 58889, 95230, 121447]"
3846,4,"[7417, 8384, 107970, 108641]"
3847,4,"[24831, 97015, 108020, 128731]"
3848,11,"[1823, 2489, 5634, 44878, 51146, 63810, 67990, 68994, 115762, 116035, 131721]"
3849,13,"[8767, 19313, 22495, 27649, 33265, 39046, 44925, 75079, 75593, 105972, 121591, 127550, 130837]"
3850,9,"[33671, 66048, 77094, 85605, 91543, 100788, 102748, 112765, 120839]"
3851,3,"[1097, 12825, 103992]"
3852,4,"[19285, 22642, 83173, 103843]"
3853,4,"[10455, 21088, 93450, 104089]"
3854,4,"[48702, 60460, 111733, 132954]"
3855,2,"[57537, 93276]"
3856,4,"[15212, 67879, 100936, 109907]"
3857,7,"[12175, 19994, 26843, 48648, 58838, 95970, 132905]"
3858,5,"[4386, 20042, 37175, 121449, 126642]"
3859,5,"[4759, 30672, 55804, 87727, 90696]"
3860,4,"[43072, 44169, 46534, 98576]"
3861,3,"[34429, 94685, 123920]"
3862,8,"[37678, 48475, 73966, 76006, 77229, 85732, 122686, 124606]"
3863,14,"[5325, 9790, 15096, 16870, 31741, 34291, 44976, 53700, 55935, 61934, 65751, 76508, 89469, 120738]"
3864,7,"[261, 20779, 43634, 51371, 59054, 66172, 103768]"
3865,5,"[2416, 7131, 50936, 55362, 85569]"
3866,9,"[4046, 11339, 25605, 26377, 29313, 61030, 72507, 98584, 113657]"
3867,3,"[43141, 58545, 117345]"
3868,3,"[2690, 85779, 97217]"
3869,11,"[2021, 2501, 8361, 34012, 45858, 60454, 62743, 78088, 79702, 116257, 124175]"
3870,7,"[26496, 36639, 43785, 51219, 83614, 102848, 119314]"
3871,3,"[41197, 70150, 99793]"
3872,5,"[12733, 16032, 61403, 95784, 111120]"
3873,5,"[5865, 37995, 78836, 98429, 115392]"
3874,5,"[23212, 77915, 94819, 106291, 130901]"
3875,10,"[32463, 45348, 59636, 73781, 96339, 97902, 100252, 101113, 110538, 129683]"
3876,18,"[4927, 7167, 18322, 21518, 24193, 33725, 46404, 48015, 48131, 48481, 59124, 90136, 96756, 119047, 120014, 126568, 127753, 129890]"
3877,8,"[5437, 30360, 41645, 49865, 81447, 86825, 114956, 126003]"
3878,6,"[35964, 42855, 49219, 64381, 83473, 127146]"
3879,6,"[17569, 30470, 61737, 80042, 80527, 100716]"
3880,16,"[453, 36275, 41717, 47543, 50173, 69147, 76456, 81690, 83676, 84669, 101347, 104186, 117760, 120576, 126076, 131800]"
3881,9,"[25914, 54006, 67400, 69046, 73507, 98192, 100115, 108317, 121892]"
3882,5,"[7714, 31514, 45069, 45831, 55507]"
3883,3,"[8234, 25325, 37225]"
3884,6,"[30158, 36400, 81907, 85130, 100418, 126146]"
3885,6,"[21015, 25278, 41767, 56061, 56743, 59388]"
3886,4,"[16070, 43984, 99178, 128281]"
3887,3,"[3688, 67110, 75419]"
3888,13,"[6112, 23312, 23698, 29220, 38119, 76601, 83070, 88440, 88627, 96099, 100704, 115282, 130917]"
3889,6,"[286, 7798, 76042, 83502, 95523, 122607]"
3890,18,"[414, 18130, 26350, 27340, 38023, 43202, 52349, 58435, 72822, 76858, 88452, 90042, 98930, 110060, 110616, 119484, 127508, 130019]"
3891,8,"[8875, 18553, 24348, 43388, 46980, 74722, 94246, 106856]"
3892,5,"[34461, 43294, 61023, 118732, 127611]"
3893,8,"[6857, 7713, 95898, 98130, 106070, 115517, 124313, 128592]"
3894,4,"[6497, 45059, 54822, 126653]"
3895,4,"[16130, 40085, 99238, 124558]"
3896,7,"[5164, 19192, 37391, 53255, 66749, 68270, 88037]"
3897,18,"[3691, 3782, 12482, 16869, 21073, 50504, 80408, 90856, 101416, 113925, 114122, 126095, 128208, 129522, 131000, 131591, 131652, 131723]"
3898,3,"[4911, 107188, 112360]"
3899,4,"[1960, 58025, 104435, 110345]"
3900,25,"[4130, 9699, 21212, 23075, 29835, 33456, 42107, 46360, 46465, 46999, 47796, 50179, 52490, 53238, 57129, 57300, 59337, 67510, 85701, 107733, 110097, 115914, 124386, 126435, 131409]"
3901,7,"[4523, 23845, 52535, 58928, 67555, 69297, 87019]"
3902,20,"[14591, 17378, 31755, 34006, 38200, 59039, 60436, 71168, 71496, 77041, 80331, 80833, 84670, 108553, 114029, 116114, 118997, 131201, 131660, 132372]"
3903,10,"[9603, 45429, 51272, 55634, 73035, 73984, 74817, 85933, 90436, 93558]"
3904,4,"[10535, 27989, 39150, 61579]"
3905,7,"[25892, 29988, 38802, 81260, 81276, 109174, 128910]"
3906,7,"[1077, 11793, 37150, 49903, 67458, 67680, 75259]"
3907,8,"[4177, 6724, 20211, 67578, 70107, 74623, 83123, 103237]"
3908,9,"[10087, 13994, 33165, 58710, 73519, 79871, 86131, 90799, 108539]"
3909,9,"[4332, 19415, 32948, 43306, 54400, 82580, 97112, 112854, 122025]"
3910,5,"[15287, 44476, 75368, 100822, 103454]"
3911,9,"[517, 17267, 17272, 34917, 66738, 76936, 81995, 100384, 126906]"
3912,3,"[16932, 61960, 112522]"
3913,23,"[24486, 36214, 48777, 49617, 49910, 49991, 60269, 62704, 80826, 81496, 81784, 83977, 100492, 100552, 101455, 107583, 111634, 119229, 119236, 119252, 122245, 130906, 131326]"
3914,4,"[17593, 41499, 56044, 91027]"
3915,5,"[19021, 28864, 39945, 96129, 124392]"
3916,7,"[17480, 30974, 44711, 88630, 115339, 125833, 129060]"
3917,6,"[167, 28187, 36448, 41833, 103501, 120735]"
3918,6,"[29603, 29798, 44879, 49895, 65089, 84312]"
3919,3,"[30947, 46479, 129589]"
3920,9,"[22738, 38194, 64652, 65075, 84445, 99901, 103353, 105781, 110948]"
3921,7,"[2931, 38380, 42366, 58236, 74760, 80354, 128234]"
3922,8,"[9211, 11283, 18876, 82217, 94262, 101950, 116519, 123789]"
3923,9,"[7111, 7658, 32296, 40337, 47527, 53580, 58277, 80158, 116577]"
3924,3,"[20614, 22415, 87328]"
3925,5,"[26583, 35464, 102193, 110907, 119803]"
3926,4,"[22684, 43065, 105711, 127369]"
3927,6,"[14720, 30435, 35372, 39968, 40481, 94617]"
3928,15,"[9498, 11009, 19186, 19607, 24425, 33866, 50856, 65928, 72945, 76130, 77735, 80612, 97314, 99839, 107758]"
3929,4,"[965, 49760, 84144, 127009]"
3930,7,"[14501, 61305, 73401, 77994, 79390, 98990, 109627]"
3931,4,"[17487, 22240, 80941, 105264]"
3932,7,"[16319, 23737, 30269, 51938, 62751, 95046, 110883]"
3933,4,"[1925, 28181, 29805, 112516]"
3934,7,"[18615, 19537, 48589, 66718, 107484, 119937, 126195]"
3935,5,"[16057, 20352, 55459, 61422, 126762]"
3936,8,"[2192, 73320, 82158, 102542, 117353, 120765, 122317, 127483]"
3937,7,"[24145, 40615, 45940, 68052, 87626, 108645, 127159]"
3938,4,"[19929, 63321, 102070, 102959]"
3939,3,"[34343, 101132, 118623]"
3940,12,"[7346, 13161, 34929, 53446, 80760, 96194, 98929, 100433, 119217, 121194, 122067, 127000]"
3941,6,"[9759, 50633, 70802, 73190, 85250, 107943]"
3942,6,"[4335, 53545, 68538, 87318, 105874, 120288]"
3943,20,"[2263, 5493, 5781, 15021, 21623, 31163, 39325, 40772, 44678, 54581, 68400, 69623, 69959, 87230, 90740, 98532, 109630, 116965, 118365, 130781]"
3944,14,"[5801, 7690, 7896, 28063, 73692, 76355, 78174, 90650, 97757, 110289, 112397, 116833, 126667, 128369]"
3945,7,"[29672, 46041, 61685, 69144, 70158, 81249, 115695]"
3946,10,"[2242, 13549, 16646, 40723, 46173, 46365, 48465, 77071, 104920, 128639]"
3947,4,"[19645, 56532, 91782, 102691]"
3948,4,"[14422, 31308, 70068, 111674]"
3949,22,"[3575, 4118, 4861, 7732, 25081, 25833, 28917, 30277, 39504, 44013, 44517, 54416, 55581, 66498, 67519, 82414, 87081, 90419, 94607, 107969, 113258, 123888]"
3950,4,"[12003, 75492, 90973, 116135]"
3951,2,"[112203, 122006]"
3952,8,"[29294, 49151, 58649, 70271, 83247, 103411, 113680, 116717]"
3953,7,"[6016, 28091, 46390, 46877, 61797, 80124, 89891]"
3954,9,"[11455, 20218, 65605, 68224, 72115, 83126, 85126, 86648, 112382]"
3955,4,"[22694, 52500, 90451, 122499]"
3956,7,"[13763, 42530, 67473, 77284, 83637, 96820, 127965]"
3957,9,"[5046, 10619, 32351, 46857, 57068, 57720, 73049, 74048, 103020]"
3958,4,"[62902, 62976, 112989, 113015]"
3959,5,"[10806, 28541, 66147, 126781, 128408]"
3960,5,"[15358, 27652, 61029, 78982, 112047]"
3961,6,"[12102, 34168, 43083, 60725, 78513, 118449]"
3962,11,"[11128, 13967, 15496, 19816, 46325, 52232, 65132, 78973, 84528, 92241, 114397]"
3963,13,"[9235, 15191, 25391, 30239, 33213, 34226, 40488, 51830, 66884, 78236, 79677, 102660, 128977]"
3964,10,"[3229, 4956, 24080, 31969, 42134, 62856, 71820, 108206, 126549, 130783]"
3965,5,"[5048, 21373, 53444, 65566, 85078]"
3966,5,"[27563, 29815, 50567, 75102, 104774]"
3967,6,"[17336, 34933, 37420, 53556, 62248, 100452]"
3968,12,"[9528, 21161, 21740, 35670, 38146, 38820, 39410, 44503, 60049, 67320, 86740, 118043]"
3969,12,"[17636, 31887, 35079, 47401, 50078, 60854, 80598, 81299, 100970, 118525, 122926, 131665]"
3970,10,"[8110, 19983, 20184, 25288, 32216, 41907, 46080, 83046, 83104, 129232]"
3971,6,"[17405, 21060, 47381, 79180, 98787, 129504]"
3972,10,"[12821, 33023, 50850, 66293, 78727, 94528, 110388, 114428, 123898, 130893]"
3973,4,"[6806, 70184, 90457, 122502]"
3974,8,"[21696, 30417, 34064, 60546, 63569, 104737, 125297, 129447]"
3975,12,"[3817, 28256, 31548, 55864, 77052, 80192, 84069, 90936, 100163, 125071, 125581, 133027]"
3976,6,"[8629, 9007, 44249, 86990, 88528, 109551]"
3977,9,"[18435, 23612, 39645, 43812, 72416, 86962, 100577, 111915, 122710]"
3978,13,"[4421, 20978, 32975, 44333, 61925, 72192, 79366, 81293, 105432, 108129, 118345, 128662, 131103]"
3979,8,"[831, 14521, 18044, 29169, 29316, 35149, 38424, 82941]"
3980,5,"[36389, 56794, 78277, 85097, 97865]"
3981,13,"[9304, 24531, 40285, 52512, 55678, 59927, 72749, 78153, 92308, 101621, 107542, 117472, 123107]"
3982,6,"[1617, 22981, 38749, 44578, 56738, 115030]"
3983,7,"[9104, 10803, 11053, 11816, 74248, 92109, 117111]"
3984,5,"[12986, 30475, 55448, 67596, 96029]"
3985,11,"[8045, 20212, 24706, 30007, 49210, 67407, 72675, 79613, 92682, 104284, 109463]"
3986,4,"[27918, 70548, 79272, 97843]"
3987,4,"[61746, 90832, 95757, 99681]"
3988,4,"[67775, 79185, 95743, 119688]"
3989,7,"[10801, 56749, 66207, 72551, 104879, 109113, 123637]"
3990,8,"[9825, 22251, 53679, 61469, 68489, 88245, 104874, 112253]"
3991,11,"[11665, 21879, 35953, 36006, 43609, 49192, 63554, 64361, 99646, 106038, 127480]"
3992,11,"[11336, 12983, 18247, 22967, 39721, 44601, 59433, 62846, 67664, 76257, 82140]"
3993,9,"[17996, 36370, 41655, 47049, 50466, 88428, 97779, 110486, 120678]"
3994,4,"[57963, 90097, 97734, 105700]"
3995,20,"[10899, 18556, 18589, 19825, 27521, 32990, 41827, 51545, 57931, 79885, 87245, 93902, 100371, 102854, 106484, 113151, 113454, 126187, 127444, 128723]"
3996,6,"[24640, 39995, 55290, 63982, 107674, 124442]"
3997,4,"[19694, 83184, 102740, 103332]"
3998,49,"[1610, 4531, 4804, 7488, 7676, 8811, 8832, 9433, 17616, 17869, 34043, 35093, 36571, 39639, 41507, 41735, 46517, 47547, 50302, 52915, 54109, 56936, 62613, 67010, 67805, 67860, 71348, 72270, 75618, 78393, 80358, 81231, 84831, 88718, 91822, 92417, 97931, 100891, 101046, 101365, 101384, 112580, 114075, 115028, 115370, 116193, 116576, 119416, 131569]"
3999,7,"[6714, 29958, 55037, 66104, 89640, 114356, 115673]"
4000,4,"[39089, 62019, 100120, 123471]"
4001,11,"[4653, 5570, 9039, 19964, 35629, 35745, 43891, 46308, 82710, 88324, 128191]"
4002,8,"[11726, 39177, 39526, 56354, 74032, 108762, 110559, 128289]"
4003,7,"[17138, 19992, 45002, 84955, 100253, 108823, 131257]"
4004,142,"[204, 851, 2618, 2774, 4913, 5019, 5901, 7024, 9510, 9524, 9732, 10887, 11810, 12118, 12187, 13340, 13501, 14308, 14376, 14431, 16409, 17738, 19163, 19464, 19518, 19632, 19949, 20106, 20548, 20577, 21870, 22165, 22550, 22675, 23714, 23829, 25629, 25725, 26571, 27169, 28449, 28539, 28920, 29324, 30907, 32391, 32438, 33423, 37234, 37342, 40397, 40741, 40751, 42177, 45445, 46641, 49127, 49720, 50004, 51173, 53300, 53356, 53414, 53590, 56762, 57153, 58797, 59591, 61646, 63092, 63311, 63901, 64195, 64197, 64360, 65843, 68274, 68434, 72965, 73097, 75274, 76746, 76770, 78863, 81253, 81471, 82811, 83393, 83397, 86320, 87005, 87526, 87998, 88625, 89964, 92496, 94774, 95106, 95174, 96239, 97032, 99169, 100875, 101137, 102058, 102560, 103388, 105575, 106274, 106781, 106907, 109051, 109267, 109334, 109606, 109626, 109809, 109845, 109965, 110660, 111275, 111287, 111520, 112887, 113530, 113670, 113690, 117362, 121639, 121677, 121896, 124452, 124837, 125144, 125147, 125405, 126454, 129783, 129824, 130153, 130579, 132872]"
4005,5,"[58003, 74442, 90744, 122602, 131425]"
4006,10,"[37264, 39026, 40445, 42517, 60354, 73612, 73805, 89672, 118253, 131427]"
4007,6,"[37829, 50032, 74434, 104083, 112644, 129596]"
4008,7,"[12023, 12552, 19482, 24964, 64223, 103436, 124031]"
4009,13,"[5108, 37399, 37946, 61589, 73704, 80801, 89764, 107224, 110482, 118885, 120631, 123513, 132539]"
4010,21,"[1115, 9930, 9941, 36098, 40860, 49663, 53619, 54012, 57668, 62384, 68636, 70395, 77655, 84039, 92507, 97224, 106277, 109981, 112726, 121807, 122342]"
4011,6,"[36635, 55722, 61845, 66269, 108108, 119033]"
4012,8,"[1523, 7743, 37262, 47222, 55813, 67882, 131488, 131988]"
4013,4,"[11100, 40718, 78875, 94090]"
4014,8,"[20635, 24428, 40711, 44131, 57268, 78841, 105273, 108821]"
4015,13,"[30610, 30945, 41180, 41666, 43889, 47458, 52219, 53972, 80512, 86819, 114756, 115323, 125591]"
4016,5,"[43122, 83374, 103248, 120139, 127423]"
4017,4,"[16298, 18624, 118883, 119637]"
4018,4,"[5875, 63859, 69247, 120036]"
4019,8,"[25807, 51154, 72742, 100304, 110100, 110140, 114805, 115388]"
4020,5,"[15664, 36519, 85508, 90979, 98754]"
4021,16,"[2877, 4732, 10671, 10814, 25457, 30044, 32757, 53120, 57487, 61652, 68338, 73662, 106131, 115100, 123717, 131929]"
4022,15,"[6311, 9376, 14821, 40520, 41855, 50751, 66710, 76273, 89237, 92376, 105491, 110853, 120766, 126204, 133054]"
4023,12,"[13335, 23252, 26194, 26910, 27346, 77808, 86264, 94098, 100512, 111260, 118209, 119238]"
4024,8,"[15859, 21833, 61274, 79351, 98954, 104886, 106170, 117192]"
4025,12,"[4038, 18444, 38105, 42135, 45679, 48616, 62217, 92207, 105131, 106842, 113028, 130006]"
4026,12,"[21856, 25628, 32445, 49091, 57255, 73337, 83330, 92141, 103455, 109121, 110436, 122482]"
4027,5,"[18453, 24417, 55102, 70154, 101579]"
4028,4,"[31940, 36410, 91395, 126386]"
4029,9,"[5980, 8553, 27595, 75098, 82781, 92435, 98876, 99887, 106165]"
4030,11,"[714, 40287, 49094, 52798, 71236, 80164, 90738, 92976, 99803, 109665, 116945]"
